Date,"Adams County, ND","Barnes County, ND","Benson County, ND","Billings County, ND","Bottineau County, ND","Bowman County, ND","Burke County, ND","Burleigh County, ND","Cass County, ND","Cavalier County, ND","Dickey County, ND","Divide County, ND","Dunn County, ND","Eddy County, ND","Emmons County, ND","Foster County, ND","Golden Valley County, ND","Grand Forks County, ND","Grant County, ND","Griggs County, ND","Hettinger County, ND","Kidder County, ND","LaMoure County, ND","Logan County, ND","McHenry County, ND","McIntosh County, ND","McKenzie County, ND","McLean County, ND","Mercer County, ND","Morton County, ND","Mountrail County, ND","Nelson County, ND","Oliver County, ND","Pembina County, ND","Pierce County, ND","Ramsey County, ND","Ransom County, ND","Renville County, ND","Richland County, ND","Rolette County, ND","Sargent County, ND","Sheridan County, ND","Sioux County, ND","Slope County, ND","Stark County, ND","Steele County, ND","Stutsman County, ND","Towner County, ND","Traill County, ND","Walsh County, ND","Ward County, ND","Wells County, ND","Williams County, ND"
03/2011,0.0,0.0,0.0,311437.0,154308.0,868861.0,164975.0,0.0,0.0,0.0,0.0,459666.0,1493714.0,0.0,0.0,0.0,49783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2462.0,0.0,1945075.0,38793.0,228.0,0.0,4085625.0,0.0,0.0,0.0,0.0,0.0,0.0,77177.0,0.0,0.0,0.0,0.0,0.0,46773.0,167172.0,0.0,0.0,0.0,0.0,0.0,2617.0,0.0,1256101.0
03/2012,0.0,0.0,0.0,394499.0,154426.0,821618.0,295386.0,0.0,0.0,0.0,0.0,602078.0,2793202.0,0.0,0.0,0.0,77459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1930.0,0.0,4080745.0,112894.0,0.0,0.0,5521656.0,0.0,0.0,0.0,0.0,0.0,0.0,71875.0,0.0,0.0,0.0,0.0,0.0,49897.0,312007.0,0.0,0.0,0.0,0.0,0.0,5004.0,0.0,2658469.0
03/2013,0.0,0.0,0.0,431920.0,198356.0,727905.0,471345.0,0.0,0.0,0.0,0.0,990355.0,3928290.0,0.0,0.0,0.0,99450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254.0,0.0,6336834.0,135938.0,123.0,0.0,6255141.0,0.0,0.0,0.0,0.0,0.0,0.0,68899.0,0.0,0.0,0.0,0.0,0.0,44540.0,583587.0,0.0,0.0,0.0,0.0,0.0,3829.0,0.0,3998379.0
03/2014,0.0,0.0,0.0,415071.0,213196.0,710188.0,533681.0,0.0,0.0,0.0,0.0,1266234.0,4812963.0,0.0,0.0,0.0,92044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2191.0,0.0,9577509.0,102724.0,0.0,0.0,7314237.0,0.0,0.0,0.0,0.0,0.0,0.0,75425.0,0.0,0.0,0.0,0.0,0.0,43299.0,590488.0,0.0,0.0,0.0,0.0,0.0,2806.0,0.0,4355412.0
03/2015,0.0,0.0,0.0,548191.0,216167.0,641622.0,487720.0,0.0,0.0,0.0,0.0,1411744.0,6248358.0,0.0,0.0,0.0,68112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8230.0,0.0,12694610.0,117980.0,0.0,0.0,7951243.0,0.0,0.0,0.0,0.0,0.0,0.0,73092.0,0.0,0.0,0.0,0.0,0.0,34465.0,560626.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,5600292.0
03/2016,0.0,0.0,0.0,352550.0,151204.0,601228.0,392395.0,0.0,0.0,0.0,0.0,976816.0,5936391.0,0.0,0.0,0.0,61606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4389.0,0.0,13049306.0,70190.0,0.0,0.0,6468990.0,0.0,0.0,0.0,0.0,0.0,0.0,62889.0,0.0,0.0,0.0,0.0,0.0,31916.0,398483.0,0.0,0.0,0.0,0.0,0.0,2506.0,0.0,5662624.0
03/2017,0.0,0.0,0.0,303914.0,129679.0,538809.0,294666.0,0.0,0.0,0.0,0.0,861557.0,5561854.0,0.0,0.0,0.0,61892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15111.0,0.0,11999113.0,112971.0,0.0,0.0,5928761.0,0.0,0.0,0.0,0.0,0.0,0.0,53551.0,0.0,0.0,0.0,0.0,0.0,29581.0,347568.0,0.0,0.0,0.0,0.0,0.0,2312.0,0.0,4165545.0
04/1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3092.0
04/1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36519.0
04/1953,0.0,0.0,0.0,0.0,2412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5856.0,0.0,0.0,0.0,68241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358909.0
04/1954,0.0,0.0,0.0,8472.0,1489.0,0.0,1595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17744.0,0.0,0.0,0.0,90555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300930.0
04/1955,0.0,0.0,0.0,15539.0,19678.0,0.0,7962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51360.0,0.0,0.0,0.0,149512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458259.0
04/1956,0.0,0.0,0.0,1811.0,30034.0,0.0,8531.0,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117533.0,0.0,0.0,0.0,160550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536987.0
04/1957,0.0,0.0,0.0,14114.0,30925.0,0.0,9826.0,0.0,0.0,0.0,0.0,851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196216.0,0.0,0.0,0.0,137290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,445801.0
04/1958,0.0,0.0,0.0,34580.0,66184.0,1502.0,98324.0,0.0,0.0,0.0,0.0,10783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335333.0,0.0,0.0,0.0,139810.0,0.0,0.0,0.0,0.0,0.0,0.0,3764.0,0.0,0.0,0.0,0.0,0.0,0.0,3676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483506.0
04/1959,0.0,0.0,0.0,28587.0,168772.0,1205.0,206610.0,0.0,0.0,0.0,0.0,21256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386407.0,0.0,0.0,0.0,112272.0,0.0,0.0,0.0,0.0,0.0,0.0,14871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431446.0
04/1960,0.0,0.0,0.0,41912.0,140240.0,2030.0,293541.0,0.0,0.0,0.0,0.0,28165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501690.0,0.0,0.0,0.0,142468.0,0.0,0.0,0.0,0.0,0.0,0.0,28063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456193.0
04/1961,0.0,0.0,0.0,49587.0,264073.0,21598.0,319063.0,0.0,0.0,0.0,0.0,35429.0,8605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.0,0.0,435136.0,0.0,0.0,0.0,87563.0,0.0,0.0,0.0,0.0,0.0,0.0,101018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422400.0
04/1962,0.0,0.0,0.0,57473.0,253240.0,74967.0,334170.0,0.0,0.0,0.0,0.0,32245.0,4063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,0.0,505119.0,0.0,0.0,0.0,114203.0,0.0,0.0,0.0,0.0,0.0,0.0,147422.0,0.0,0.0,0.0,0.0,0.0,0.0,4046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531577.0
04/1963,0.0,0.0,0.0,52615.0,233659.0,83597.0,316920.0,0.0,0.0,0.0,0.0,26213.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420.0,0.0,570297.0,0.0,0.0,0.0,106354.0,0.0,0.0,0.0,0.0,0.0,0.0,136476.0,0.0,0.0,0.0,0.0,0.0,0.0,2846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615078.0
04/1964,0.0,0.0,0.0,66848.0,214548.0,71379.0,278206.0,0.0,0.0,0.0,0.0,25921.0,1919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3691.0,0.0,546733.0,0.0,0.0,0.0,85613.0,0.0,0.0,0.0,0.0,0.0,0.0,154265.0,0.0,0.0,0.0,0.0,0.0,0.0,4142.0,0.0,0.0,0.0,0.0,0.0,2886.0,0.0,551190.0
04/1965,0.0,0.0,0.0,83597.0,213565.0,62396.0,284169.0,0.0,0.0,0.0,0.0,27283.0,1809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4805.0,0.0,743747.0,0.0,0.0,0.0,108511.0,0.0,0.0,0.0,0.0,0.0,0.0,213931.0,0.0,0.0,0.0,0.0,0.0,0.0,9855.0,0.0,0.0,0.0,0.0,0.0,801.0,0.0,609070.0
04/1966,0.0,0.0,0.0,175000.0,222212.0,60114.0,248172.0,0.0,0.0,0.0,0.0,31242.0,3290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3626.0,0.0,537295.0,0.0,0.0,0.0,101669.0,0.0,0.0,0.0,0.0,0.0,0.0,190050.0,0.0,0.0,0.0,0.0,0.0,0.0,5821.0,0.0,0.0,0.0,0.0,0.0,642.0,0.0,585999.0
04/1967,0.0,0.0,0.0,193751.0,205181.0,59955.0,222755.0,0.0,0.0,0.0,0.0,27815.0,3050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3544.0,0.0,551219.0,0.0,0.0,0.0,84909.0,0.0,0.0,0.0,0.0,0.0,0.0,179039.0,0.0,0.0,0.0,0.0,0.0,9458.0,49295.0,0.0,0.0,0.0,0.0,0.0,319.0,0.0,550545.0
04/1968,0.0,0.0,0.0,182238.0,185868.0,57034.0,207799.0,0.0,0.0,0.0,0.0,25247.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3102.0,0.0,489202.0,0.0,0.0,0.0,79570.0,0.0,0.0,0.0,0.0,0.0,0.0,177864.0,0.0,0.0,0.0,0.0,0.0,7863.0,117712.0,0.0,0.0,0.0,0.0,0.0,15201.0,0.0,473066.0
04/1969,0.0,0.0,0.0,169441.0,198212.0,50391.0,172545.0,0.0,0.0,0.0,0.0,22556.0,2135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.0,0.0,407943.0,0.0,0.0,0.0,72817.0,0.0,0.0,0.0,0.0,0.0,0.0,142151.0,0.0,0.0,0.0,0.0,0.0,5723.0,108112.0,0.0,0.0,0.0,0.0,0.0,23136.0,0.0,478197.0
04/1970,0.0,0.0,0.0,148814.0,226924.0,56791.0,155377.0,0.0,0.0,0.0,0.0,25349.0,1132.0,0.0,0.0,0.0,2694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995.0,0.0,331477.0,0.0,0.0,0.0,63047.0,0.0,0.0,0.0,0.0,0.0,0.0,140011.0,0.0,0.0,0.0,0.0,0.0,4231.0,129088.0,0.0,0.0,0.0,0.0,0.0,24656.0,0.0,473936.0
04/1971,0.0,0.0,0.0,134937.0,233382.0,71262.0,147010.0,0.0,0.0,0.0,0.0,23287.0,1213.0,0.0,0.0,0.0,5109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360370.0,0.0,0.0,0.0,44171.0,0.0,0.0,0.0,0.0,0.0,0.0,136913.0,0.0,0.0,0.0,0.0,0.0,11173.0,144631.0,0.0,0.0,0.0,0.0,0.0,52141.0,0.0,416506.0
04/1972,0.0,0.0,0.0,146776.0,242374.0,73630.0,144404.0,0.0,0.0,0.0,0.0,17194.0,810.0,0.0,0.0,0.0,7131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.0,0.0,337228.0,0.0,0.0,0.0,40367.0,0.0,0.0,0.0,0.0,0.0,0.0,138561.0,0.0,0.0,0.0,0.0,0.0,10693.0,108157.0,0.0,0.0,0.0,0.0,0.0,41938.0,0.0,378139.0
04/1973,0.0,0.0,0.0,187405.0,236798.0,119419.0,124304.0,0.0,0.0,0.0,0.0,16619.0,0.0,0.0,0.0,0.0,6108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2444.0,0.0,328876.0,0.0,0.0,0.0,32923.0,0.0,0.0,0.0,0.0,0.0,0.0,151812.0,0.0,0.0,0.0,0.0,0.0,9427.0,84476.0,0.0,0.0,0.0,0.0,0.0,25174.0,0.0,383889.0
04/1974,0.0,0.0,0.0,171455.0,218081.0,119667.0,104804.0,0.0,0.0,0.0,0.0,14730.0,329.0,0.0,0.0,0.0,4550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384600.0,0.0,0.0,0.0,33314.0,0.0,0.0,0.0,0.0,0.0,0.0,131895.0,0.0,0.0,0.0,0.0,0.0,6764.0,57058.0,0.0,0.0,0.0,0.0,0.0,20623.0,0.0,368526.0
04/1975,0.0,0.0,0.0,157006.0,194077.0,113008.0,78621.0,0.0,0.0,0.0,0.0,16974.0,0.0,0.0,0.0,0.0,3867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,306781.0,0.0,0.0,0.0,24767.0,0.0,0.0,0.0,0.0,0.0,0.0,141021.0,0.0,0.0,0.0,0.0,0.0,6981.0,155112.0,0.0,0.0,0.0,0.0,0.0,14017.0,0.0,350403.0
04/1976,0.0,0.0,0.0,174145.0,185677.0,140407.0,82916.0,0.0,0.0,0.0,0.0,22523.0,5489.0,0.0,0.0,0.0,4192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,0.0,367718.0,0.0,0.0,0.0,21126.0,0.0,0.0,0.0,0.0,0.0,0.0,163661.0,0.0,0.0,0.0,0.0,0.0,6263.0,173694.0,0.0,0.0,0.0,0.0,0.0,11578.0,0.0,381105.0
04/1977,0.0,0.0,0.0,172525.0,199688.0,150634.0,78423.0,0.0,0.0,0.0,0.0,21225.0,27495.0,0.0,0.0,0.0,4262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1831.0,0.0,469438.0,0.0,0.0,0.0,18767.0,0.0,0.0,0.0,0.0,0.0,0.0,153281.0,0.0,0.0,0.0,0.0,0.0,9394.0,184427.0,0.0,0.0,0.0,0.0,0.0,9891.0,0.0,421288.0
04/1978,0.0,0.0,0.0,219358.0,200592.0,149119.0,67785.0,0.0,0.0,0.0,0.0,12950.0,72927.0,0.0,0.0,0.0,5010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,0.0,587949.0,0.0,0.0,0.0,16734.0,0.0,0.0,0.0,0.0,0.0,0.0,137916.0,0.0,0.0,0.0,0.0,0.0,6126.0,162459.0,0.0,0.0,0.0,0.0,0.0,8916.0,0.0,370000.0
04/1979,0.0,0.0,0.0,529077.0,205577.0,142190.0,52109.0,0.0,0.0,0.0,0.0,17738.0,244241.0,0.0,0.0,0.0,22173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581083.0,0.0,0.0,0.0,18113.0,0.0,0.0,0.0,0.0,0.0,0.0,107817.0,0.0,0.0,0.0,0.0,0.0,4771.0,132074.0,0.0,0.0,0.0,0.0,0.0,6701.0,0.0,377229.0
04/1980,0.0,0.0,0.0,1086479.0,222706.0,127206.0,59790.0,0.0,0.0,0.0,0.0,19418.0,243844.0,0.0,0.0,0.0,38422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,734602.0,0.0,0.0,0.0,45287.0,0.0,0.0,0.0,0.0,0.0,0.0,118480.0,0.0,0.0,0.0,0.0,0.0,2805.0,133362.0,0.0,0.0,0.0,0.0,0.0,16095.0,0.0,411899.0
04/1981,0.0,0.0,0.0,1637961.0,211447.0,121463.0,61489.0,0.0,0.0,0.0,0.0,35674.0,210892.0,0.0,0.0,0.0,46271.0,0.0,0.0,0.0,2673.0,0.0,0.0,0.0,2350.0,0.0,813761.0,0.0,389.0,0.0,46595.0,0.0,0.0,0.0,0.0,0.0,0.0,122039.0,0.0,0.0,0.0,0.0,0.0,3956.0,102758.0,0.0,0.0,0.0,0.0,0.0,11286.0,0.0,377156.0
04/1982,0.0,0.0,0.0,1460090.0,208130.0,118130.0,80732.0,0.0,0.0,0.0,0.0,34758.0,278135.0,0.0,0.0,0.0,47712.0,0.0,0.0,0.0,3286.0,0.0,0.0,0.0,1503.0,0.0,856439.0,0.0,396.0,0.0,29139.0,0.0,0.0,0.0,0.0,0.0,0.0,122139.0,0.0,0.0,0.0,0.0,0.0,3982.0,96928.0,0.0,0.0,0.0,0.0,0.0,7659.0,0.0,385821.0
04/1983,0.0,0.0,0.0,1466241.0,205943.0,109965.0,124224.0,0.0,0.0,0.0,0.0,56079.0,322719.0,0.0,0.0,0.0,47880.0,0.0,0.0,0.0,2657.0,0.0,0.0,0.0,1532.0,0.0,1104191.0,126.0,0.0,0.0,42070.0,0.0,0.0,0.0,0.0,0.0,0.0,114480.0,0.0,0.0,0.0,0.0,0.0,8263.0,189515.0,0.0,0.0,0.0,0.0,0.0,7096.0,0.0,431619.0
04/1984,0.0,0.0,0.0,1283937.0,186492.0,148986.0,118686.0,0.0,0.0,0.0,0.0,79836.0,285402.0,0.0,0.0,0.0,47486.0,0.0,0.0,0.0,2227.0,0.0,0.0,0.0,1910.0,0.0,1287413.0,0.0,0.0,0.0,47154.0,0.0,0.0,0.0,0.0,0.0,0.0,129070.0,0.0,0.0,0.0,0.0,0.0,6743.0,155494.0,0.0,0.0,0.0,0.0,0.0,7224.0,0.0,428792.0
04/1985,0.0,0.0,0.0,1100452.0,187702.0,137270.0,120087.0,0.0,0.0,0.0,0.0,94360.0,292325.0,0.0,0.0,0.0,45045.0,0.0,0.0,0.0,1264.0,0.0,0.0,0.0,3554.0,0.0,1402160.0,0.0,0.0,0.0,42523.0,0.0,0.0,0.0,0.0,0.0,0.0,136443.0,0.0,0.0,0.0,0.0,0.0,10341.0,124642.0,0.0,0.0,0.0,0.0,0.0,5934.0,0.0,501296.0
04/1986,0.0,0.0,0.0,932977.0,177964.0,121579.0,97496.0,0.0,0.0,0.0,0.0,84716.0,291567.0,0.0,0.0,0.0,81629.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,3441.0,0.0,1214409.0,0.0,0.0,0.0,41784.0,0.0,0.0,0.0,0.0,0.0,0.0,139462.0,0.0,0.0,0.0,0.0,0.0,20606.0,118059.0,0.0,0.0,0.0,0.0,0.0,3744.0,0.0,526397.0
04/1987,0.0,0.0,0.0,773930.0,170036.0,106737.0,80928.0,0.0,0.0,0.0,0.0,126617.0,220337.0,0.0,0.0,0.0,64752.0,0.0,0.0,0.0,943.0,0.0,0.0,0.0,3087.0,0.0,1153068.0,0.0,0.0,0.0,28349.0,0.0,0.0,0.0,0.0,0.0,0.0,126803.0,0.0,0.0,0.0,0.0,0.0,6083.0,111903.0,0.0,0.0,0.0,0.0,0.0,3551.0,0.0,491705.0
04/1988,0.0,0.0,0.0,685308.0,203371.0,109445.0,83025.0,0.0,0.0,0.0,0.0,60108.0,166523.0,0.0,0.0,0.0,54641.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2742.0,0.0,1084207.0,0.0,0.0,0.0,73393.0,0.0,0.0,0.0,0.0,0.0,0.0,121296.0,0.0,0.0,0.0,0.0,0.0,3507.0,106035.0,0.0,0.0,0.0,0.0,0.0,21749.0,0.0,486711.0
04/1989,0.0,0.0,0.0,610189.0,202181.0,103325.0,73185.0,0.0,0.0,0.0,0.0,118878.0,130397.0,0.0,0.0,0.0,48002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3316.0,0.0,914901.0,0.0,0.0,0.0,61730.0,0.0,0.0,0.0,0.0,0.0,0.0,134258.0,0.0,0.0,0.0,0.0,0.0,2027.0,81052.0,0.0,0.0,0.0,0.0,0.0,30611.0,0.0,442694.0
04/1990,0.0,0.0,0.0,630443.0,198855.0,102832.0,65667.0,0.0,0.0,0.0,0.0,104417.0,119767.0,0.0,0.0,0.0,46432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3644.0,0.0,887519.0,0.0,0.0,0.0,188841.0,0.0,0.0,0.0,0.0,0.0,0.0,136255.0,0.0,0.0,0.0,0.0,0.0,1795.0,70071.0,0.0,0.0,0.0,0.0,0.0,28237.0,0.0,416582.0
04/1991,0.0,0.0,0.0,730784.0,200157.0,104560.0,66572.0,0.0,0.0,0.0,0.0,101070.0,157195.0,0.0,0.0,0.0,41312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4019.0,0.0,820199.0,46783.0,0.0,0.0,120974.0,0.0,0.0,0.0,0.0,0.0,0.0,140365.0,0.0,0.0,0.0,0.0,0.0,1580.0,69937.0,0.0,0.0,0.0,0.0,0.0,19026.0,0.0,384096.0
04/1992,0.0,0.0,0.0,635741.0,181074.0,111754.0,64781.0,0.0,0.0,0.0,0.0,95914.0,153452.0,0.0,0.0,0.0,39880.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,4140.0,0.0,760180.0,31160.0,0.0,0.0,82947.0,0.0,0.0,0.0,0.0,0.0,0.0,120171.0,0.0,0.0,0.0,0.0,0.0,1478.0,57230.0,0.0,0.0,0.0,0.0,0.0,16885.0,0.0,357355.0
04/1993,0.0,0.0,0.0,588976.0,170938.0,105074.0,56020.0,0.0,0.0,0.0,0.0,86913.0,143288.0,0.0,0.0,0.0,41619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4267.0,0.0,741626.0,23719.0,0.0,0.0,63908.0,0.0,0.0,0.0,0.0,0.0,0.0,103394.0,0.0,0.0,0.0,0.0,0.0,2031.0,66607.0,0.0,0.0,0.0,0.0,0.0,16260.0,0.0,301032.0
04/1994,0.0,0.0,0.0,547381.0,156207.0,107250.0,52881.0,0.0,0.0,0.0,0.0,72349.0,105862.0,0.0,0.0,0.0,39949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2946.0,0.0,641459.0,16917.0,0.0,0.0,49276.0,0.0,0.0,0.0,0.0,0.0,0.0,83511.0,0.0,0.0,0.0,0.0,0.0,1351.0,57700.0,0.0,0.0,0.0,0.0,0.0,14043.0,0.0,308950.0
04/1995,0.0,0.0,0.0,524023.0,176766.0,123280.0,55645.0,0.0,0.0,0.0,0.0,67455.0,96034.0,0.0,0.0,0.0,40579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2837.0,0.0,618667.0,12370.0,0.0,0.0,42569.0,0.0,0.0,0.0,0.0,0.0,0.0,90879.0,0.0,0.0,0.0,0.0,0.0,2943.0,317984.0,0.0,0.0,0.0,0.0,0.0,11959.0,0.0,296040.0
04/1996,0.0,0.0,0.0,506987.0,187911.0,400587.0,50361.0,0.0,0.0,0.0,0.0,59014.0,86405.0,0.0,0.0,0.0,38101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3401.0,0.0,537054.0,10715.0,0.0,0.0,34887.0,0.0,0.0,0.0,0.0,0.0,0.0,84764.0,0.0,0.0,0.0,0.0,0.0,2313.0,294060.0,0.0,0.0,0.0,0.0,0.0,12991.0,0.0,280799.0
04/1997,0.0,0.0,0.0,470095.0,192524.0,540888.0,48188.0,0.0,0.0,0.0,0.0,54855.0,89415.0,0.0,0.0,0.0,34316.0,0.0,0.0,0.0,1033.0,0.0,0.0,0.0,2646.0,0.0,496024.0,7345.0,0.0,0.0,36544.0,0.0,0.0,0.0,0.0,0.0,0.0,85038.0,0.0,0.0,0.0,0.0,0.0,12215.0,445147.0,0.0,0.0,0.0,0.0,0.0,10341.0,0.0,264471.0
04/1998,0.0,0.0,0.0,496192.0,192056.0,559600.0,65459.0,0.0,0.0,0.0,0.0,56637.0,118176.0,0.0,0.0,0.0,43941.0,0.0,0.0,0.0,719.0,0.0,0.0,0.0,2700.0,0.0,455015.0,9634.0,0.0,0.0,32857.0,0.0,0.0,0.0,0.0,0.0,0.0,74393.0,0.0,0.0,0.0,0.0,0.0,53437.0,565370.0,0.0,0.0,0.0,0.0,0.0,10524.0,0.0,261709.0
04/1999,0.0,0.0,0.0,421792.0,161849.0,421876.0,65838.0,0.0,0.0,0.0,0.0,50276.0,86498.0,0.0,0.0,0.0,77394.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,2525.0,0.0,402804.0,7119.0,0.0,0.0,41916.0,0.0,0.0,0.0,0.0,0.0,0.0,64524.0,0.0,0.0,0.0,0.0,0.0,25964.0,607441.0,0.0,0.0,0.0,0.0,0.0,8555.0,0.0,263184.0
04/2000,0.0,0.0,0.0,474943.0,166358.0,354469.0,60202.0,0.0,0.0,0.0,0.0,55194.0,82021.0,0.0,0.0,0.0,82059.0,0.0,0.0,0.0,1399.0,0.0,0.0,0.0,3398.0,0.0,451495.0,7132.0,0.0,0.0,31347.0,0.0,0.0,0.0,0.0,0.0,0.0,64528.0,0.0,0.0,0.0,0.0,0.0,18590.0,556930.0,0.0,0.0,0.0,0.0,0.0,8267.0,0.0,280523.0
04/2001,0.0,0.0,0.0,435458.0,185925.0,333104.0,53582.0,0.0,0.0,0.0,0.0,62230.0,105766.0,0.0,0.0,0.0,110616.0,0.0,0.0,0.0,918.0,0.0,0.0,0.0,2513.0,0.0,426713.0,5195.0,0.0,0.0,27087.0,0.0,0.0,0.0,0.0,0.0,0.0,59432.0,0.0,0.0,0.0,0.0,0.0,14907.0,460234.0,0.0,0.0,0.0,0.0,0.0,7239.0,0.0,311996.0
