"api","cum_gor_180","cum_gor_30","cum_gor_365","cum_gor_545","cum_gor_730","cum_gor_90","cum_oil_180","cum_oil_30","cum_oil_365","cum_oil_545","cum_oil_730","cum_oil_90","cum_water_180","cum_water_30","cum_water_365","cum_water_545","cum_water_730","cum_water_90","cum_wc_180","cum_wc_30","cum_wc_365","cum_wc_545","cum_wc_730","cum_wc_90"
"33061013190000","940.911","888.874","963.69","981.46","1008.008","949.458","46269","14524","64941","77564","89286","30173","17335","7862","21283","26119","38534","13716","27.255","35.12","24.683","25.191","30.147","31.252"
"33105028850000","1123.073","1272.659","1231.529","","","1215.305","38327","13251","59824","","","22986","33772","14624","54294","","","22813","46.841","52.463","47.577","","","49.811"
"33025013880000","599.993","599.968","648.25","716.754","765.045","599.987","53544","12644","86536","107638","124777","30489","29879","12343","44000","52667","59400","20947","35.816","49.398","33.707","32.854","32.252","40.724"
"33053042090000","762.936","703.955","735.598","735.969","677.375","737.286","39175","11049","62178","82926","98086","20056","66821","20776","99270","125505","145821","33492","63.041","65.282","61.487","60.214","59.785","62.546"
"33061017500000","466.775","131.142","560.571","607.6","633.715","366.979","38676","8853","57511","66575","74341","24342","13459","3412","20815","23227","27076","8639","25.816","27.819","26.575","25.865","26.698","26.194"
"33013014940000","520.578","540.661","517.787","577.724","627.87","530.343","35864","6259","62491","78470","91605","19527","77954","29320","114174","136482","157695","51542","68.49","82.408","64.627","63.494","63.255","72.524"
"33053055740000","","781.963","","","","","","11920","","","","","","28509","","","","","","70.516","","","",""
"33061018300000","685.658","428.448","735.164","779.959","854.893","725.812","85550","24297","150044","203748","241436","53529","18337","3624","32373","44265","52668","10960","17.651","12.979","17.747","17.848","17.908","16.995"
"33023011100000","517.105","357.378","","","","501.28","42794","5767","","","","22648","58989","24843","","","","41131","57.956","81.16","","","","64.49"
"33061029820000","","719.651","","","","676.771","","2982","","","","46580","","9611","","","","84383","","76.32","","","","64.433"
"33105021860000","814.389","944.698","794.562","786.04","785.846","857.883","45800","13146","71058","94256","113638","27984","74384","28078","105594","131195","154068","50484","61.892","68.111","59.775","58.192","57.551","64.337"
"33007018350000","","940.19","","","","950.495","","9179","","","","20927","","22982","","","","37939","","71.459","","","","64.45"
"33013017050000","1497.204","430.564","1183.613","","","923.201","24859","3226","44022","","","11771","72960","20099","106668","","","48677","74.587","86.169","70.786","","","80.527"
"33061014070000","577.473","533.129","595.743","588.727","589.385","570.773","104140","27785","145207","190630","233160","64537","27480","13754","35547","47554","59394","20596","20.878","33.111","19.666","19.965","20.302","24.193"
"33025017180000","225.085","196.035","224.344","243.618","","242.528","72435","19772","109947","129929","","41154","70555","21058","102921","125038","","42922","49.343","51.575","48.35","49.041","","51.051"
"33053056460000","","","","","","","","","","","","","","","","","","","","","","","",""
"33053058550000","","1109.143","","","","1210.478","","9822","","","","19812","","12496","","","","23713","","55.991","","","","54.481"
"33025023740000","","1260.58","","","","1106.051","","17745","","","","44969","","15470","","","","30770","","46.575","","","","40.626"
"33009022280000","","","","","","","","161","","","","","","8847","","","","","","98.213","","","",""
"33089005980000","1081.754","996.79","1091.851","1086.295","1089.06","1036.666","106698","17444","165311","196987","212116","55365","13589","9806","16853","19887","22176","12352","11.297","35.985","9.252","9.17","9.465","18.241"
"33053053860000","908.243","600.0","","","","600.0","258193","68610","","","","151095","71851","33836","","","","50595","21.77","33.028","","","","25.086"
"33105024270000","1433.319","1991.387","1262.661","1179.681","1128.534","1716.928","53741","14513","86252","106717","122108","33949","52626","17266","80116","99557","113808","32871","49.476","54.331","48.156","48.264","48.241","49.193"
"33023008330000","927.77","346.79","1119.723","1176.212","1209.619","728.851","18261","1511","27313","32966","37988","10769","57807","12338","84681","100955","115802","36743","75.994","89.089","75.612","75.384","75.299","77.334"
"33023010600000","596.885","113.704","","","","498.899","19069","4714","","","","11349","59693","19513","","","","37910","75.789","80.542","","","","76.961"
"33053032720000","1314.149","1060.681","1503.66","1495.165","1575.806","1193.996","64444","13365","115163","153456","179670","37506","22512","9693","34229","55568","68701","16041","25.889","42.037","22.912","26.585","27.661","29.957"
"33053038100000","1458.778","973.134","1449.308","1433.483","1435.782","1253.29","85525","26427","116971","142340","160064","57452","31760","12327","45587","53295","58700","22851","27.079","31.808","28.044","27.242","26.833","28.456"
"33061021100000","984.078","690.293","1073.409","1057.82","1084.32","929.548","77690","26186","112194","134816","153677","53895","24496","8599","36302","42687","48074","17908","23.972","24.72","24.446","24.049","23.828","24.94"
"33053037340000","1764.684","1610.103","1901.596","1955.345","","1646.623","50549","17243","70627","81156","","38698","106173","27408","147819","174183","","52532","67.746","61.383","67.668","68.216","","57.582"
"33105018460000","963.644","970.318","1307.075","1445.397","1482.024","1048.86","47145","11960","69693","85279","99995","29902","29881","8709","43289","55541","64284","19675","38.793","42.136","38.315","39.441","39.131","39.686"
"33061012540000","276.666","345.2","302.813","329.045","351.688","283.735","9741","1854","14504","17569","20376","5558","40579","8389","62838","77594","92720","23162","80.642","81.9","81.247","81.538","81.983","80.648"
"33025023070000","346.578","314.763","433.272","","","283.586","24413","4308","36409","","","12014","59017","11291","84686","","","33012","70.738","72.383","69.934","","","73.318"
"33053047710000","754.575","867.219","","","","808.041","70115","28129","","","","49224","100926","45391","","","","75074","59.007","61.74","","","","60.398"
"33061020580000","661.707","527.212","682.272","694.978","824.312","605.73","107930","19899","187138","226020","265903","54313","64510","10858","106975","132283","158785","33295","37.41","35.303","36.372","36.919","37.389","38.005"
"33053046080000","1840.751","1598.183","1975.626","","","1721.735","42713","17284","57931","","","31470","48818","28615","65075","","","40277","53.335","62.343","52.904","","","56.138"
"33105026040000","729.388","565.907","813.22","826.199","","680.973","58534","12548","113508","141294","","34740","97573","21258","179939","223181","","58859","62.504","62.882","61.319","61.234","","62.884"
"33061010070000","377.303","381.091","367.002","398.035","455.096","380.417","49602","15781","79975","108503","133352","31058","7807","2576","13994","21270","25476","4856","13.599","14.033","14.892","16.39","16.04","13.521"
"33053040540000","","1192.785","","","","838.799","","8870","","","","31836","","16866","","","","51574","","65.535","","","","61.832"
"33105018750000","541.445","548.339","567.717","562.933","621.66","525.844","26867","5358","37952","45723","51570","17625","36068","14219","49466","61502","68800","26553","57.31","72.631","56.586","57.358","57.157","60.105"
"33061008080000","322.12","552.053","374.302","431.954","451.433","443.96","67686","6820","146769","235708","305755","17443","38133","8020","50772","63211","72487","12392","36.036","54.043","25.702","21.147","19.164","41.535"
"33053038370000","1989.515","2271.328","","","","1933.698","78971","18380","","","","50059","36785","16537","","","","26224","31.778","47.361","","","","34.377"
"33013017370000","722.096","957.318","","","","677.876","26779","4803","","","","15969","83752","37643","","","","63470","75.772","88.684","","","","79.898"
"33053052280000","1340.577","1296.69","1418.071","","","1107.507","68334","19094","96443","","","44397","29562","10777","41126","","","19003","30.197","36.078","29.895","","","29.973"
"33053058830000","","1754.893","","","","","","35711","","","","","","28683","","","","","","44.543","","","",""
"33025022170000","683.316","744.719","","","","698.023","91454","15622","","","","45275","66784","11015","","","","32549","42.205","41.352","","","","41.824"
"33013017250000","753.789","388.362","","","","415.901","51196","9280","","","","35922","220131","51326","","","","144836","81.131","84.688","","","","80.127"
"33061017600000","820.813","574.414","796.346","768.276","747.071","739.761","63230","15790","91906","106877","119065","39310","64057","30781","87398","100188","110505","49954","50.325","66.095","48.743","48.385","48.136","55.962"
"33053032430000","1046.71","904.91","1105.46","1105.756","1110.972","998.484","11839","4501","16594","28074","39253","9892","3724","2019","4187","10197","18386","3498","23.929","30.966","20.148","26.644","31.899","26.124"
"33105032860000","","1341.124","","","","","","33287","","","","","","13339","","","","","","28.609","","","",""
"33023011800000","","690.025","","","","700.429","","4481","","","","13970","","22509","","","","47930","","83.398","","","","77.431"
"33023007660000","791.811","830.479","789.252","832.698","846.828","752.896","84548","16352","123821","141917","153945","47304","39496","12418","60682","76020","88191","24839","31.84","43.163","32.889","34.882","36.422","34.43"
"33105029540000","1023.27","1065.355","1301.344","","","1045.848","63600","17428","99222","","","40809","49318","17538","81719","","","34539","43.676","50.157","45.163","","","45.839"
"33053038520000","1463.052","1503.265","","","","1480.689","71614","24194","","","","60147","103631","42599","","","","92619","59.135","63.778","","","","60.628"
"33053060520000","","1366.428","","","","1361.627","","36411","","","","64232","","15416","","","","24382","","29.745","","","","27.515"
"33061021460000","940.965","1040.991","863.554","855.8","902.341","1021.982","40281","10856","68298","85562","104762","22655","32276","11041","49981","59508","67692","20645","44.484","50.422","42.257","41.02","39.252","47.679"
"33061026340000","676.766","783.37","665.239","","","720.193","41224","10114","71215","","","22369","41022","12673","59058","","","24927","49.877","55.615","45.334","","","52.704"
"33053037430000","1156.492","504.943","1215.153","1237.1","1273.745","963.711","112127","11229","137660","164850","198528","55224","102088","6531","126500","147022","162543","50970","47.657","36.774","47.888","47.142","45.017","47.997"
"33105028380000","849.652","941.609","848.171","","","920.177","35777","10618","51301","","","21648","37403","13520","52892","","","25119","51.111","56.011","50.763","","","53.711"
"33053055590000","1959.96","2129.954","","","","2057.576","199676","63815","","","","138478","40078","20484","","","","34483","16.716","24.299","","","","19.937"
"33053030680000","1407.372","1293.001","1412.11","1634.336","1756.982","1366.891","70265","19604","94795","137000","163885","42097","10627","5388","16641","20289","24751","8053","13.137","21.559","14.933","12.899","13.121","16.058"
"33061011370000","422.186","101.961","562.879","591.727","611.679","376.716","97315","27334","135697","161997","184260","62275","22557","9891","30298","37341","42712","16661","18.818","26.571","18.252","18.733","18.818","21.107"
"33061017130000","354.682","277.159","380.222","395.872","402.626","296.092","81346","21540","146304","187091","222832","44189","15802","9986","20209","22919","26907","12769","16.266","31.675","12.137","10.913","10.774","22.418"
"33061029060000","508.348","14.673","","","","412.709","51030","10223","","","","41230","82591","14994","","","","40907","61.81","59.46","","","","49.803"
"33089008160000","","631.305","","","","793.482","","21907","","","","45323","","26070","","","","36523","","54.339","","","","44.624"
"33013017270000","547.024","478.416","546.375","","","506.742","32962","4494","55817","","","14907","107020","45084","138797","","","79580","76.453","90.935","71.319","","","84.223"
"33061011390000","300.518","309.736","310.614","318.893","316.658","294.028","86178","21302","128600","157178","178682","50019","17897","10250","22142","24854","27186","14232","17.196","32.486","14.689","13.654","13.206","22.151"
"33105023390000","616.226","1007.407","732.229","804.631","809.17","969.549","22026","2295","101176","140754","173280","3284","18711","2151","57519","74364","103752","3397","45.931","48.381","36.245","34.569","37.451","50.846"
"33053054650000","1162.956","1706.23","","","","1203.982","66079","3050","","","","33748","37569","4300","","","","20112","36.247","58.503","","","","37.341"
"33053028670000","717.426","989.051","344.433","347.334","442.194","947.97","21106","4110","44087","60973","76982","11032","2025","200","4726","6999","8424","535","8.754","4.64","9.682","10.297","9.863","4.625"
"33023007770000","1331.979","1245.585","1604.327","1677.237","1682.974","1000.524","28309","5436","41456","50235","57396","17173","62599","26235","86046","99771","112839","42939","68.86","82.836","67.486","66.511","66.284","71.432"
"33053049760000","1074.704","858.781","1331.689","","","1114.445","142858","20585","211388","","","83551","32005","6128","43419","","","22942","18.303","22.94","17.04","","","21.543"
"33053047270000","1351.943","1404.26","","","","1320.638","26223","4131","","","","5015","95947","34790","","","","44846","78.536","89.386","","","","89.942"
"33053026720000","2315.162","9726.316","3354.478","3669.586","3843.146","3333.333","1174","190","8229","10962","13554","660","801","136","11855","15372","18111","420","40.557","41.718","59.027","58.373","57.196","38.889"
"33025012100000","629.895","1018.466","567.649","547.693","541.047","805.455","73971","14459","105412","131603","155114","32630","38067","8119","53344","67545","79002","17703","33.977","35.96","33.601","33.917","33.745","35.172"
"33025016000000","1263.717","1293.83","1405.024","1418.612","1349.054","1306.537","53584","16353","84474","102914","125631","35702","55558","22453","85342","112209","142008","39263","50.904","57.86","50.256","52.16","53.06","52.375"
"33061027110000","1587.809","1681.973","","","","1650.842","88721","20253","","","","56284","30955","6582","","","","18633","25.866","24.528","","","","24.872"
"33023006770000","786.874","588.044","972.384","1227.361","1334.216","768.348","27777","3998","45118","56760","65727","16119","53394","13121","89055","121551","147736","33897","65.78","76.646","66.373","68.168","69.209","67.772"
"33007011160000","524.467","1604.651","535.894","555.166","542.026","452.381","797","43","1588","2284","3129","462","3594","201","6476","9821","12845","2146","81.849","82.377","80.308","81.132","80.412","82.285"
"33105017050000","1417.505","994.284","1616.606","1653.633","1697.478","1129.115","27535","8223","38973","46725","53877","17953","26875","9456","36133","41716","47181","17191","49.393","53.487","48.109","47.168","46.687","48.916"
"33053045570000","1314.098","1387.663","1218.444","1202.349","1211.507","1289.564","111634","18222","181973","221523","261481","66797","16184","1150","29374","34135","47506","10692","12.662","5.936","13.898","13.352","15.375","13.798"
"33053040040000","1081.305","284.105","1472.746","","","827.368","255039","49003","416528","","","134726","71411","19638","119068","","","40143","21.875","28.61","22.231","","","22.956"
"33061024340000","551.952","37.844","650.519","686.444","","323.271","35023","7663","62567","85535","","21997","11099","3905","31144","39922","","7882","24.064","33.757","33.234","31.821","","26.38"
"33105026230000","1564.921","1390.755","1545.678","1536.722","","1525.004","102563","44693","143647","172773","","73108","21808","5937","33806","42241","","13836","17.535","11.726","19.051","19.646","","15.914"
"33053042620000","1285.011","2064.66","1290.868","1241.619","","1473.157","37353","10099","55245","72784","","23563","70424","38417","96433","121487","","55424","65.342","79.184","63.577","62.535","","70.169"
"33013016020000","1198.957","1000.204","809.085","729.517","754.946","1265.829","22055","4901","44821","65431","85728","9555","65235","35192","91251","112524","136467","47353","74.734","87.776","67.061","63.232","61.418","83.21"
"33105025510000","637.419","606.597","611.283","578.373","597.371","620.923","26874","8307","41071","51823","65117","17875","59717","21811","102568","130068","157169","39830","68.964","72.418","71.407","71.509","70.706","69.023"
"33007017470000","648.848","669.991","659.663","667.416","674.64","657.632","32513","8021","50829","62273","71656","20662","45917","5276","118359","184766","263887","17744","58.545","39.678","69.957","74.792","78.645","46.201"
"33053046290000","1224.115","852.139","1306.208","1285.529","","1073.668","46146","20756","60841","70781","","33868","2772","0","5692","7035","","768","5.667","","8.555","9.041","","2.217"
"33025020290000","282.219","240.943","","","","240.601","33715","7039","","","","18246","48971","8761","","","","25792","59.225","55.449","","","","58.568"
"33061012060000","1138.393","1391.279","1137.151","1113.891","1121.424","1374.434","61022","18598","95231","119527","141413","39067","30748","10608","46183","58683","70294","20504","33.506","36.321","32.658","32.929","33.203","34.419"
"33105035680000","","1661.075","","","","","","13531","","","","","","20749","","","","","","60.528","","","",""
"33053054200000","","1291.635","","","","1560.538","","32503","","","","63894","","3052","","","","5346","","8.584","","","","7.721"
"33025009990000","755.372","879.439","814.549","868.106","882.632","799.987","49704","15685","73281","87411","100138","31548","41712","17587","62704","73500","85183","29298","45.629","52.858","46.111","45.677","45.965","48.151"
"33053058350000","","644.367","","","","680.358","","16891","","","","46599","","30323","","","","73358","","64.225","","","","61.154"
"33105025320000","755.544","738.422","785.978","843.178","874.716","749.513","35131","9695","57167","71597","82732","22085","47442","17776","70028","88032","100045","33659","57.455","64.708","55.056","55.148","54.736","60.381"
"33105027040000","1159.456","1002.216","1149.685","1164.096","","1100.936","49926","17146","70869","86041","","34517","41874","18596","55433","65936","","29913","45.614","52.028","43.889","43.386","","46.427"
"33013017660000","","585.938","","","","771.392","","2944","","","","13954","","12915","","","","36273","","81.436","","","","72.218"
"33013016870000","","860.597","","","","781.68","","8809","","","","21441","","42558","","","","82626","","82.851","","","","79.397"
"33061022270000","844.936","804.442","867.41","893.034","918.813","831.318","53133","14497","74455","88598","101642","32908","23776","8690","31611","37903","43346","16077","30.914","37.478","29.803","29.963","29.896","32.82"
"33105025090000","948.193","854.656","996.675","1104.1","1158.264","893.372","39724","8559","58642","72536","82394","19751","58124","19045","81386","100132","114923","36006","59.402","68.994","58.121","57.991","58.243","64.577"
"33053061840000","","1131.131","","","","","","24342","","","","","","5752","","","","","","19.113","","","",""
"33105024070000","819.891","845.724","786.787","746.865","","882.93","70091","21494","104975","130859","","45084","66097","27724","101931","138192","","46786","48.534","56.329","49.264","51.363","","50.926"
"33105019670000","650.973","650.949","656.108","806.555","840.563","651.003","28843","3372","46093","61697","69827","16301","59642","16281","83889","104093","118256","39055","67.404","82.842","64.539","62.786","62.874","70.552"
"33061019950000","716.489","1175.351","677.253","","","859.262","69962","18500","96980","","","49411","78048","30827","107897","","","58209","52.732","62.495","52.664","","","54.088"
"33105032210000","","1212.145","","","","","","15513","","","","","","19595","","","","","","55.813","","","",""
"33089006940000","","129.336","","","","","","2018","","","","","","369","","","","","","15.459","","","",""
"33053054710000","","1969.203","","","","1993.828","","33185","","","","65130","","2558","","","","3271","","7.157","","","","4.782"
"33025021640000","","","","","","","","","","","","","","","","","","","","","","","",""
"33053028400000","1166.491","1578.72","1170.269","1169.611","1194.383","1300.64","12313","2312","19434","25924","31973","7188","2172","993","2962","3550","4296","1751","14.995","30.045","13.226","12.045","11.845","19.588"
"33053058090000","1494.047","1220.898","","","","1246.174","121027","12757","","","","65868","27698","3326","","","","18521","18.624","20.68","","","","21.947"
"33053036510000","1217.239","1279.818","1142.098","1170.143","1055.975","1217.981","107545","31692","150628","187043","215809","78103","60393","26773","76165","90551","111710","49332","35.961","45.793","33.583","32.62","34.108","38.711"
"33061024910000","1245.648","1181.785","","","","1311.217","66803","24386","","","","48426","40203","15633","","","","34857","37.571","39.064","","","","41.854"
"33013017900000","","174.447","","","","398.053","","10582","","","","26808","","26903","","","","41153","","71.77","","","","60.554"
"33061019040000","269.959","46.282","295.65","328.235","346.47","160.446","36650","6482","58894","79172","106269","18835","30549","7499","49608","69362","94508","17175","45.46","53.637","45.721","46.698","47.071","47.695"
"33061029470000","","1136.616","","","","807.998","","10255","","","","32109","","39586","","","","73746","","79.425","","","","69.667"
"33053032340000","1328.517","1688.868","1331.196","1109.708","1391.736","1611.497","6091","2147","7642","95991","202366","4175","9770","2679","12441","52127","89666","6276","61.598","55.512","61.948","35.193","30.704","60.052"
"33105027640000","","1956.613","","","","2032.646","","22864","","","","59486","","31244","","","","56624","","57.744","","","","48.768"
"33053002850000","","160.976","","","","298.951","","205","","","","572","","1550","","","","4422","","88.319","","","","88.546"
"33009022610000","330.779","330.769","313.791","311.521","310.734","360.869","18662","4420","27445","32948","36491","11694","16090","4498","22865","27057","30271","10837","46.299","50.437","45.448","45.091","45.342","48.098"
"33013016960000","768.145","918.85","800.033","784.73","","901.083","37036","5841","67211","84703","","18652","81939","37820","116471","139524","","60652","68.871","86.622","63.409","62.224","","76.48"
"33053031060000","821.874","938.674","770.758","753.982","812.213","852.146","62203","23416","93098","115394","132304","44226","69450","29699","102972","130255","149381","52248","52.752","55.915","52.518","53.025","53.031","54.158"
"33053047120000","880.831","1010.219","812.142","","","897.744","41353","17027","62856","","","33641","86555","39006","129608","","","67959","67.67","69.613","67.341","","","66.889"
"33105032020000","2057.808","1906.408","","","","1954.957","80560","21177","","","","53283","83344","20216","","","","50095","50.849","48.839","","","","48.458"
"33055001380000","334.845","203.761","361.428","363.776","367.597","331.089","66174","2606","129918","152374","167594","36241","18883","406","44858","57418","63586","7799","22.2","13.479","25.666","27.369","27.505","17.709"
"33023008230000","918.449","895.317","997.897","1018.449","999.892","842.755","25150","6171","34708","40923","46253","15956","56554","17083","76828","90378","101558","36992","69.218","73.463","68.882","68.833","68.708","69.865"
"33025012670000","784.783","666.848","774.958","791.984","798.604","757.829","53518","16557","79443","95935","110047","32027","21311","10204","28483","34140","39623","15081","28.48","38.13","26.391","26.246","26.474","32.014"
"33053045920000","1890.784","1719.71","2100.362","","","1779.874","88027","17646","123084","","","53174","44094","10200","66967","","","26234","33.374","36.63","35.236","","","33.037"
"33105026900000","1033.294","1295.855","1027.069","1178.726","","1057.785","108878","24850","163067","206646","","63286","64917","27147","86512","108362","","45906","37.353","52.209","34.663","34.4","","42.042"
"33061026910000","621.007","554.593","","","","625.628","51154","12465","","","","30435","20466","10902","","","","15809","28.576","46.656","","","","34.186"
"33105034570000","","1938.307","","","","1843.898","","12076","","","","29596","","37450","","","","67093","","75.617","","","","69.391"
"33023011570000","451.099","327.079","","","","327.839","37719","6928","","","","25299","107653","28104","","","","73850","74.053","80.224","","","","74.484"
"33025024490000","","704.817","","","","822.078","","33115","","","","61381","","9621","","","","15702","","22.513","","","","20.37"
"33023007220000","974.797","1012.743","1358.146","1603.296","1601.518","929.104","48367","12164","77365","87738","100893","28986","56464","18258","90686","108220","126705","38154","53.862","60.016","53.963","55.226","55.671","56.828"
"33013015940000","1325.106","1398.945","1774.906","1572.681","1434.486","995.71","34721","4171","50450","60105","68329","18880","43181","13047","63449","75320","85069","28450","55.43","75.775","55.706","55.618","55.456","60.11"
"33025021840000","1029.711","1126.807","","","","1000.843","46313","8856","","","","28483","22545","6988","","","","14000","32.741","44.105","","","","32.954"
"33105020600000","1354.075","1167.635","1277.233","1266.023","1290.274","1289.486","37910","13935","51848","62378","72745","27117","30699","10401","42551","53212","64617","21667","44.745","42.739","45.076","46.035","47.041","44.414"
"33053037390000","129.497","10.778","357.687","460.131","478.208","12.159","120752","27834","185380","245002","291896","74020","34396","18095","78168","89692","99225","26934","22.17","39.398","29.66","26.798","25.369","26.679"
"33061015190000","262.091","22.306","388.758","473.673","542.409","96.82","68564","13449","120206","162838","191704","34848","20429","5962","27999","32715","35985","15140","22.956","30.715","18.892","16.729","15.804","30.287"
"33025009480000","356.574","258.008","403.939","431.839","436.561","319.741","24483","7399","43868","55354","64030","15303","16550","5784","30222","38881","44891","9987","40.333","43.875","40.791","41.26","41.214","39.49"
"33061029560000","627.217","353.962","","","","601.091","61277","11586","","","","36833","26285","5460","","","","17944","30.019","32.031","","","","32.758"
"33061022950000","322.126","382.48","349.811","445.891","","382.483","38575","7854","69955","87306","","20597","4730","981","8172","10225","","1625","10.923","11.104","10.46","10.484","","7.313"
"33061025380000","1351.885","1341.339","","","","1364.126","78088","29604","","","","56409","21275","8961","","","","15128","21.411","23.236","","","","21.147"
"33025018640000","1289.271","748.499","1430.14","","","1133.199","83413","20159","134949","","","51134","25954","6464","42612","","","14246","23.731","24.28","23.999","","","21.79"
"33061029340000","469.906","416.784","","","","444.004","38861","7102","","","","22189","60920","26420","","","","43521","61.054","78.814","","","","66.232"
"33105024610000","651.91","704.038","627.009","628.237","636.877","663.367","55546","14958","87372","116445","143662","35558","44744","12858","72758","97486","117360","28776","44.615","46.225","45.437","45.569","44.962","44.729"
"33061005620000","1271.396","1076.629","1424.882","1392.422","1345.099","1139.706","27786","7334","41581","50410","58079","15597","9011","3088","14967","19128","22849","5701","24.488","29.63","26.468","27.507","28.234","26.768"
"33053029370000","713.82","4.962","919.496","1150.67","1273.008","552.106","47554","12093","73239","88266","101898","30409","19312","5366","29850","40173","47616","12706","28.882","30.735","28.956","31.278","31.847","29.47"
"33105023020000","978.503","975.583","1045.295","1179.746","1225.85","1010.028","35028","7331","56607","70861","81337","18847","72924","33867","101935","124266","140510","52010","67.552","82.205","64.295","63.685","63.336","73.401"
"33061029940000","","","","","","","","","","","","","","","","","","","","","","","",""
"33061012740000","1427.575","1333.066","1305.123","1366.884","1399.23","1474.292","26966","6233","48741","60684","70909","14898","19569","6239","34388","43815","51737","10418","42.052","50.024","41.367","41.929","42.184","41.152"
"33053012460000","1598.072","1585.484","1622.05","1607.204","1628.559","1569.003","7158","1240","14449","21487","28656","3652","49508","8752","98799","144749","192989","25322","87.368","87.59","87.241","87.074","87.071","87.396"
"33025018060000","585.666","391.005","491.859","","","546.206","27473","9583","52145","","","19716","43250","19841","61759","","","35937","61.154","67.431","54.22","","","64.573"
"33053052140000","","1258.376","","","","1352.853","","18655","","","","52954","","11880","","","","30580","","38.906","","","","36.608"
"33061020450000","804.393","453.919","1380.084","1281.95","1217.596","717.635","41701","7259","76262","99922","117300","22223","34241","8247","53726","67866","78240","21073","45.088","53.186","41.332","40.447","40.012","48.672"
"33061013950000","753.901","749.927","791.802","842.87","857.791","722.402","18456","3439","28982","38974","46523","10209","28126","6404","42821","54272","64208","17930","60.38","65.061","59.637","58.203","57.986","63.719"
"33023010000000","1577.646","1057.637","","","","1225.408","28630","6298","","","","20088","46656","16536","","","","33513","61.972","72.418","","","","62.523"
"33105026150000","774.726","1050.297","772.024","846.978","","777.057","77945","20021","120197","141424","","52242","64966","23269","92001","124986","","39178","45.459","53.751","43.356","46.915","","42.855"
"33013017180000","829.488","2145.96","1110.394","","","924.799","17770","1151","32221","","","8351","34173","3068","58089","","","18178","65.789","72.719","64.322","","","68.521"
"33105018840000","1414.77","1370.227","1447.236","1512.425","1570.072","1406.814","58553","21711","81201","95772","110186","42415","25642","4976","40106","52260","66776","17319","30.455","18.646","33.062","35.303","37.735","28.994"
"33061009690000","874.208","904.918","867.202","918.506","933.738","837.755","74353","20498","118368","144539","166521","47459","33848","9095","51491","61992","71814","24819","31.283","30.734","30.314","30.016","30.132","34.338"
"33061023490000","1067.542","1121.647","1049.314","","","1074.38","61058","19647","85189","","","38693","36491","16397","48133","","","26159","37.408","45.492","36.103","","","40.336"
"33061016600000","616.968","662.353","658.781","713.073","730.526","628.858","46346","12673","74020","93571","108786","29579","48811","25053","66500","80074","91099","37751","51.295","66.408","47.324","46.114","45.576","56.069"
"33025008300000","426.955","423.404","451.676","474.021","505.597","414.065","32781","9648","48216","70191","87728","21429","7503","2084","10742","16690","20849","4881","18.625","17.763","18.22","19.21","19.202","18.552"
"33053037350000","2076.388","1914.219","2066.636","2127.32","","2043.443","58347","19573","91122","110745","","42677","61729","26003","116028","140351","","43993","51.408","57.054","56.012","55.895","","50.759"
"33061025500000","403.606","238.623","632.547","","","301.665","51352","9844","77874","","","27630","5743","2813","6775","","","4812","10.059","22.225","8.004","","","14.833"
"33053048190000","1144.487","1165.888","1051.091","","","1078.134","80450","6848","139319","","","37666","40017","1955","57417","","","18660","33.218","22.208","29.185","","","33.129"
"33105034950000","","364.567","","","","","","17086","","","","","","61880","","","","","","78.363","","","",""
"33025009070000","636.401","782.433","541.44","505.643","475.422","728.844","29483","8664","44426","55826","67010","19262","38773","10081","63290","84218","100527","25113","56.805","53.78","58.756","60.137","60.003","56.593"
"33061010700000","512.965","530.437","590.712","626.587","660.871","506.271","27536","6768","45523","57277","67119","16823","16376","4196","29012","37407","43799","10308","37.293","38.271","38.924","39.507","39.488","37.993"
"33023011580000","337.914","332.359","","","","332.031","26560","1026","","","","13050","84505","19105","","","","57538","76.086","94.903","","","","81.512"
"33105019270000","860.957","882.301","878.48","903.686","937.634","924.465","95208","35098","137426","169196","193792","67849","43745","15194","64561","78892","90444","30500","31.482","30.212","31.963","31.8","31.82","31.012"
"33053045170000","930.052","968.591","886.881","","","898.582","70138","23751","94423","","","49015","73534","29999","99118","","","52590","51.182","55.812","51.213","","","51.759"
"33053052970000","1928.956","1878.091","","","","1870.225","52615","20663","","","","37958","65248","30852","","","","49422","55.359","59.889","","","","56.56"
"33053041710000","1129.438","43.316","1571.236","","","791.563","148844","21701","230094","","","72161","101647","15434","152011","","","57822","40.579","41.562","39.783","","","44.484"
"33053041160000","1684.351","596.026","1757.083","1795.175","","1341.087","48177","2869","75713","99846","","26568","35397","8556","53575","70417","","21201","42.354","74.888","41.438","41.358","","44.382"
"33025015310000","299.374","263.351","327.398","333.457","340.875","231.515","65971","19081","102829","127126","144842","32892","40848","10231","63138","78124","91702","20008","38.24","34.904","38.043","38.063","38.767","37.822"
"33061011510000","1172.823","1141.402","1184.455","1174.862","1131.198","1169.007","49218","11881","82443","103430","118226","22786","31741","3991","42408","49711","54007","7579","39.206","25.145","33.967","32.461","31.357","24.96"
"33061008380000","672.419","769.158","671.414","704.351","724.436","698.991","88598","25407","147438","184127","213903","56274","14384","10690","17191","18800","20490","12865","13.967","29.615","10.442","9.264","8.742","18.607"
