api,cum_gor_180,cum_gor_30,cum_gor_365,cum_gor_545,cum_gor_730,cum_gor_90,cum_oil_180,cum_oil_30,cum_oil_365,cum_oil_545,cum_oil_730,cum_oil_90,cum_water_180,cum_water_30,cum_water_365,cum_water_545,cum_water_730,cum_water_90,cum_wc_180,cum_wc_30,cum_wc_365,cum_wc_545,cum_wc_730,cum_wc_90
33025012730000,0.5915657946114798,0.6838058839214292,,,,0.743270070674184,91720.74193548388,24467.8064516129,,,,55749.0,66231.03225806452,21620.354838709674,,,,46499.57142857143,36.89398139592189,50.94718025853988,,,,41.23109949598656
33025012740000,1.1211267605633803,0.6030430588441639,,,,0.7341975450269588,120798.35483870968,26292.6,,,,64983.153846153844,87604.67741935483,31015.166666666664,,,,60793.61538461538,30.541321159042205,53.02671417684497,,,,32.52051401145688
33025012750000,0.4415140415140415,0.6709307992202729,,,,0.4632551848512173,38526.862068965514,14420.42857142857,,,,25911.06451612903,56419.275862068964,18801.857142857145,,,,38308.58064516129,26.757288499373995,62.42618448157473,,,,64.57717799249382
33025012760000,0.47602201257861637,0.6253869969040248,1.1502702702702703,0.6422413793103449,0.9240393208221627,0.6584706835990273,22652.068965517243,6918.2,35991.83870967742,44671.529411764706,52480.6129032258,13842.3,37368.51724137931,13184.0,56915.48387096774,70568.58823529411,82587.87096774194,23726.1,57.9573624194348,60.77320109300678,60.64667092108062,69.73255055446836,61.240041565639075,62.2269850989998
33025012770000,0.666365280289331,0.580815295022525,1.1386980700032712,0.7078720787207872,0.6723752792256142,0.7959009393680615,29810.83870967742,4480.741935483871,45943.06451612903,59550.6,68753.51612903226,19511.8064516129,33276.74193548387,4959.774193548387,50867.903225806454,64947.0,75710.6129032258,21649.451612903227,52.74177467597208,54.04463744698041,48.42247342669141,52.260716382853786,55.603305785123965,47.14511396975852
33025012780000,1.2893436838390966,1.068010372465818,1.2494748424527358,0.6166273981824302,0.6218431546300399,0.7151985763973145,64769.166666666664,10932.483870967742,107160.76666666666,142065.64516129033,172966.0,36711.48387096774,30610.566666666666,10518.16129032258,49417.566666666666,66138.67741935483,81057.0,19387.387096774193,27.13903743315508,23.95805324011831,32.4983119513842,31.990385715920798,32.11009174311926,29.47116207427691
33025012790000,0.32051760607191737,0.3520143597925808,0.5715117972618701,0.3150412283195906,0.6406332453825857,0.31925894011202066,49029.48387096774,14859.258064516129,75213.125,98163.74193548388,114817.66666666667,26622.65,61931.290322580644,26364.516129032258,91822.5,115891.09677419355,134215.33333333334,38115.05,52.043678023748434,51.8232044198895,55.78879587894398,50.028417163967035,57.31981981981982,46.496081143384046
33025012810000,0.27335375191424194,0.4596759512106317,0.3505507026205849,0.37269681742043553,0.38168343038644786,0.35050096677799264,36433.68,10715.1,53094.73333333333,65187.36,77454.0,23053.13333333333,44929.08,10643.833333333332,66807.2,83495.84,99758.0,26288.0,60.478135875321534,51.46669022795547,56.45774764345957,58.541666666666664,56.37413394919169,57.15791851796069
33025012830000,0.06290392072382593,0.3110963707002748,0.2670509125840538,0.3405438813349815,0.47046560111188324,0.3652709359605911,33937.77419354839,9872.161290322581,49955.5,60350.12903225807,70347.87096774194,18099.0,48685.64516129032,16147.387096774191,72420.5,88685.32258064517,103995.2258064516,25307.55172413793,59.44080384447357,62.058675487164734,59.930715935334874,62.63279445727483,58.897457869180236,52.81812899477048
33025012840000,0.5180604632901453,0.5056393963463066,0.5576624184022381,0.5950871632329635,0.5758640890451083,1.2669172932330828,40669.6,14799.148148148148,63755.0,80974.83870967742,98157.3870967742,26389.4,28760.5,6876.185185185185,51826.0,69467.87096774194,86285.80645161291,15736.6,49.20729883338319,43.04198335142961,49.61628817541112,51.056815978281946,46.03224786595005,43.57575757575758
