,API_State_Code,State_Name,County_Code,County_Name
3162,45,VIRGINIA,730,PETERSBURG CITY
3163,45,VIRGINIA,735,POQUOSON CITY
3164,45,VIRGINIA,740,PORTSMOUTH CITY
3166,45,VIRGINIA,760,RICHMOND CITY
3167,45,VIRGINIA,770,ROANOKE CITY
3168,45,VIRGINIA,775,SALEM CITY
3169,45,VIRGINIA,780,SOUTH BOSTON CITY
3170,45,VIRGINIA,790,STAUNTON CITY
3171,45,VIRGINIA,800,SUFFOLK CITY
3172,45,VIRGINIA,810,VIRGINIA BEACH CITY
3173,45,VIRGINIA,820,WAYNESBORO CITY
3174,45,VIRGINIA,830,WILLIAMSBURG CITY
3175,45,VIRGINIA,840,WINCHESTER CITY
3176,45,VIRGINIA,900,CHARLOTTESVILLE (CITY)
3177,45,VIRGINIA,901,CLOVINGTON (CITY)
3178,45,VIRGINIA,902,CLIFTON FORGE (CITY)
3179,45,VIRGINIA,903,ALEXANDRIA (CITY)
3180,45,VIRGINIA,904,STAUNTON (CITY)
3181,45,VIRGINIA,905,WAYNESBORO (CITY)
3182,45,VIRGINIA,906,BEDFORD (CITY)
3183,45,VIRGINIA,907,LYNCHBURG (CITY)
3184,45,VIRGINIA,908,GALAX (CITY)
3185,45,VIRGINIA,909,COLONIAL HEIGHTS (CITY)
3186,45,VIRGINIA,910,PETERSBURG (CITY)
3187,45,VIRGINIA,911,FAIRFAX (CITY)
3188,45,VIRGINIA,912,FALLS CHURCH (CITY)
3189,45,VIRGINIA,913,WINCHESTER (CITY)
3190,45,VIRGINIA,914,EMPORIA (CITY)
3191,45,VIRGINIA,915,SOUTH BOSTON (CITY)
3192,45,VIRGINIA,916,RICHMOND (CITY)
3193,45,VIRGINIA,917,MARTINSVILLE (CITY)
3194,45,VIRGINIA,918,WILLIAMSBURG (CITY)
3195,45,VIRGINIA,919,RADFORD (CITY)
3196,45,VIRGINIA,920,SUFFOLK (CITY)
3197,45,VIRGINIA,921,CHESAPEAKE (CITY)
3198,45,VIRGINIA,922,NORFOLK (CITY)
3199,45,VIRGINIA,923,PORTSMOUTH (CITY)
3200,45,VIRGINIA,924,DANVILLE (CITY)
3201,45,VIRGINIA,925,HOPEWELL (CITY)
3202,45,VIRGINIA,926,VIRGINIA BEACH (CITY)
3203,45,VIRGINIA,927,ROANOKE (CITY)
3204,45,VIRGINIA,928,SALEM (CITY)
3205,45,VIRGINIA,929,BUENA VISTA (CITY)
3206,45,VIRGINIA,930,LEXINGTON (CITY)
3207,45,VIRGINIA,931,HARRISONBURG (CITY)
3208,45,VIRGINIA,932,FRANKLIN (CITY)
3209,45,VIRGINIA,933,FREDERICKSBURG (CITY)
3210,45,VIRGINIA,934,BRISTOL (CITY)
3211,45,VIRGINIA,935,NORTON (CITY)
3212,45,VIRGINIA,936,HAMPTON (CITY)
3213,45,VIRGINIA,937,NEWPORT NEWS (CITY)
3214,46,WASHINGTON,1,ADAMS
3215,46,WASHINGTON,3,ASOTIN
3216,46,WASHINGTON,5,BENTON
3218,46,WASHINGTON,9,CLALLAM
3219,46,WASHINGTON,11,CLARK
3220,46,WASHINGTON,13,COLUMBIA
3221,46,WASHINGTON,15,COWLITZ
3222,46,WASHINGTON,17,DOUGLAS
3223,46,WASHINGTON,19,FERRY
3224,46,WASHINGTON,21,FRANKLIN
3225,46,WASHINGTON,23,GARFIELD
3226,46,WASHINGTON,25,GRANT
3227,46,WASHINGTON,27,GRAYS HARBOR
3228,46,WASHINGTON,29,ISLAND
3229,46,WASHINGTON,31,JEFFERSON
3230,46,WASHINGTON,33,KING
3231,46,WASHINGTON,35,KITSAP
3232,46,WASHINGTON,37,KITTITAS
3233,46,WASHINGTON,39,KLICKITAT
3234,46,WASHINGTON,41,LEWIS
3235,46,WASHINGTON,43,LINCOLN
3236,46,WASHINGTON,45,MASON
3237,46,WASHINGTON,47,OKANOGAN
3238,46,WASHINGTON,49,PACIFIC
3239,46,WASHINGTON,51,PEND OREILLE
3240,46,WASHINGTON,53,PIERCE
3241,46,WASHINGTON,55,SAN JUAN
3242,46,WASHINGTON,57,SKAGIT
3243,46,WASHINGTON,59,SKAMANIA
3244,46,WASHINGTON,61,SNOHOMISH
3245,46,WASHINGTON,63,SPOKANE
3246,46,WASHINGTON,65,STEVENS
3247,46,WASHINGTON,67,THURSTON
3248,46,WASHINGTON,69,WAHKIAKUM
3249,46,WASHINGTON,71,WALLA WALLA
3250,46,WASHINGTON,73,WHATCOM
3251,46,WASHINGTON,75,WHITMAN
3252,46,WASHINGTON,77,YAKIMA
3253,46,WASHINGTON,209,CLALLAM OFFSHORE
3254,46,WASHINGTON,227,GRAYS HARBOR OFFSHORE
3255,46,WASHINGTON,231,JEFFERSON OFFSHORE
3256,46,WASHINGTON,249,PACIFIC OFFSHORE
3257,46,WASHINGTON,269,WAHKIAKUM OFFSHORE
3258,47,WEST VIRGINIA,1,BARBOUR
3259,47,WEST VIRGINIA,3,BERKELEY
3260,47,WEST VIRGINIA,5,BOONE
3261,47,WEST VIRGINIA,7,BRAXTON
3262,47,WEST VIRGINIA,9,BROOKE
3263,47,WEST VIRGINIA,11,CABELL
3264,47,WEST VIRGINIA,13,CALHOUN
3265,47,WEST VIRGINIA,15,CLAY
3266,47,WEST VIRGINIA,17,DODDRIDGE
3267,47,WEST VIRGINIA,19,FAYETTE
3268,47,WEST VIRGINIA,21,GILMER
3270,47,WEST VIRGINIA,25,GREENBRIER
3271,47,WEST VIRGINIA,27,HAMPSHIRE
3272,47,WEST VIRGINIA,29,HANCOCK
3273,47,WEST VIRGINIA,31,HARDY
3274,47,WEST VIRGINIA,33,HARRISON
3275,47,WEST VIRGINIA,35,JACKSON
3276,47,WEST VIRGINIA,37,JEFFERSON
3277,47,WEST VIRGINIA,39,KANAWHA
3278,47,WEST VIRGINIA,41,LEWIS
3279,47,WEST VIRGINIA,43,LINCOLN
3280,47,WEST VIRGINIA,45,LOGAN
3281,47,WEST VIRGINIA,47,MC DOWELL
3282,47,WEST VIRGINIA,49,MARION
3283,47,WEST VIRGINIA,51,MARSHALL
3284,47,WEST VIRGINIA,53,MASON
3285,47,WEST VIRGINIA,55,MERCER
3286,47,WEST VIRGINIA,57,MINERAL
3287,47,WEST VIRGINIA,59,MINGO
3288,47,WEST VIRGINIA,61,MONONGALIA
3289,47,WEST VIRGINIA,63,MONROE
3290,47,WEST VIRGINIA,65,MORGAN
3291,47,WEST VIRGINIA,67,NICHOLAS
3292,47,WEST VIRGINIA,69,OHIO
3293,47,WEST VIRGINIA,71,PENDLETON
3294,47,WEST VIRGINIA,73,PLEASANTS
3295,47,WEST VIRGINIA,75,POCAHONTAS
3296,47,WEST VIRGINIA,77,PRESTON
3297,47,WEST VIRGINIA,79,PUTNAM
3298,47,WEST VIRGINIA,81,RALEIGH
3299,47,WEST VIRGINIA,83,RANDOLPH
3300,47,WEST VIRGINIA,85,RITCHIE
3301,47,WEST VIRGINIA,87,ROANE
3302,47,WEST VIRGINIA,89,SUMMERS
3303,47,WEST VIRGINIA,91,TAYLOR
3304,47,WEST VIRGINIA,93,TUCKER
3305,47,WEST VIRGINIA,95,TYLER
3306,47,WEST VIRGINIA,97,UPSHUR
3307,47,WEST VIRGINIA,99,WAYNE
3308,47,WEST VIRGINIA,101,WEBSTER
3309,47,WEST VIRGINIA,103,WETZEL
3310,47,WEST VIRGINIA,105,WIRT
3311,47,WEST VIRGINIA,107,WOOD
3312,47,WEST VIRGINIA,109,WYOMING
3313,48,WISCONSIN,1,ADAMS
3314,48,WISCONSIN,3,ASHLAND
3315,48,WISCONSIN,5,BARRON
3316,48,WISCONSIN,7,BAYFIELD
3317,48,WISCONSIN,9,BROWN
3318,48,WISCONSIN,11,BUFFALO
3319,48,WISCONSIN,13,BURNETT
3320,48,WISCONSIN,15,CALUMET
3322,48,WISCONSIN,19,CLARK
3323,48,WISCONSIN,21,COLUMBIA
3324,48,WISCONSIN,23,CRAWFORD
3325,48,WISCONSIN,25,DANE
3326,48,WISCONSIN,27,DODGE
3327,48,WISCONSIN,29,DOOR
3328,48,WISCONSIN,31,DOUGLAS
3329,48,WISCONSIN,33,DUNN
3330,48,WISCONSIN,35,EAU CLAIRE
3331,48,WISCONSIN,37,FLORENCE
3332,48,WISCONSIN,39,FOND DU LAC
3333,48,WISCONSIN,41,FOREST
3334,48,WISCONSIN,43,GRANT
3335,48,WISCONSIN,45,GREEN
3336,48,WISCONSIN,47,GREEN LAKE
3337,48,WISCONSIN,49,IOWA
3338,48,WISCONSIN,51,IRON
3339,48,WISCONSIN,53,JACKSON
3340,48,WISCONSIN,55,JEFFERSON
3341,48,WISCONSIN,57,JUNEAU
3342,48,WISCONSIN,59,KENOSHA
3343,48,WISCONSIN,61,KEWAUNEE
3344,48,WISCONSIN,63,LA CROSSE
3345,48,WISCONSIN,65,LAFAYETTE
3346,48,WISCONSIN,67,LANGLADE
3347,48,WISCONSIN,69,LINCOLN
3348,48,WISCONSIN,71,MANITOWOC
3349,48,WISCONSIN,73,MARATHON
3350,48,WISCONSIN,75,MARINETTE
3351,48,WISCONSIN,77,MARQUETTE
3352,48,WISCONSIN,78,MENOMINEE
3353,48,WISCONSIN,79,MILWAUKEE
3354,48,WISCONSIN,81,MONROE
3355,48,WISCONSIN,83,OCONTO
3356,48,WISCONSIN,85,ONEIDA
3357,48,WISCONSIN,87,OUTAGAMIE
3358,48,WISCONSIN,89,OZAUKEE
3359,48,WISCONSIN,91,PEPIN
3360,48,WISCONSIN,93,PIERCE
3361,48,WISCONSIN,95,POLK
3362,48,WISCONSIN,97,PORTAGE
3363,48,WISCONSIN,99,PRICE
3364,48,WISCONSIN,101,RACINE
3365,48,WISCONSIN,103,RICHLAND
3366,48,WISCONSIN,105,ROCK
3367,48,WISCONSIN,107,RUSK
3368,48,WISCONSIN,109,ST CROIX
3369,48,WISCONSIN,111,SAUK
3370,48,WISCONSIN,113,SAWYER
3371,48,WISCONSIN,115,SHAWANO
3372,48,WISCONSIN,117,SHEBOYGAN
3374,48,WISCONSIN,121,TREMPEALEAU
3375,48,WISCONSIN,123,VERNON
3376,48,WISCONSIN,125,VILAS
3377,48,WISCONSIN,127,WALWORTH
3378,48,WISCONSIN,129,WASHBURN
3379,48,WISCONSIN,131,WASHINGTON
3380,48,WISCONSIN,133,WAUKESHA
3381,48,WISCONSIN,135,WAUPACA
3382,48,WISCONSIN,137,WAUSHARA
3383,48,WISCONSIN,139,WINNEBAGO
3384,48,WISCONSIN,141,WOOD
3385,48,WISCONSIN,548,LAKE MICHIGAN
3386,48,WISCONSIN,570,LAKE SUPERIOR
3387,49,WYOMING,1,ALBANY
3388,49,WYOMING,3,BIG HORN
3389,49,WYOMING,5,CAMPBELL
3390,49,WYOMING,7,CARBON
3391,49,WYOMING,9,CONVERSE
3392,49,WYOMING,11,CROOK
3393,49,WYOMING,13,FREMONT
3394,49,WYOMING,15,GOSHEN
3395,49,WYOMING,17,HOT SPRINGS
3396,49,WYOMING,19,JOHNSON
3397,49,WYOMING,21,LARAMIE
3398,49,WYOMING,23,LINCOLN
3399,49,WYOMING,25,NATRONA
3400,49,WYOMING,27,NIOBRARA
3401,49,WYOMING,29,PARK
3402,49,WYOMING,31,PLATTE
3403,49,WYOMING,33,SHERIDAN
3404,49,WYOMING,35,SUBLETTE
3405,49,WYOMING,37,SWEETWATER
3406,49,WYOMING,39,TETON
3407,49,WYOMING,41,UINTA
3408,49,WYOMING,43,WASHAKIE
3409,49,WYOMING,45,WESTON
3410,49,WYOMING,47,YELLOWSTONE NATIONAL PARK
3411,50,ALASKA,1,ADAK
3412,50,ALASKA,3,AFOGNAK
3413,50,ALASKA,4,ALSEK VALLEY
3414,50,ALASKA,5,AMBLER RIVER
3415,50,ALASKA,7,AMUKTA
3416,50,ALASKA,9,ANCHORAGE
3417,50,ALASKA,11,ARCTIC
3418,50,ALASKA,13,ATKA
3419,50,ALASKA,15,ATLIN
3420,50,ALASKA,17,ATTU
3421,50,ALASKA,19,BAIRD INLET
3422,50,ALASKA,21,BAIRD MOUNTAINS
3423,50,ALASKA,23,BARROW
3424,50,ALASKA,25,BARTER ISLAND
3426,50,ALASKA,29,BEECHEY POINT
3427,50,ALASKA,31,BENDELEBEN
3428,50,ALASKA,33,BERING GLACIER
3429,50,ALASKA,35,BETHEL
3430,50,ALASKA,37,BETTLES
3431,50,ALASKA,39,BIG DELTA
3432,50,ALASKA,41,BLACK
3433,50,ALASKA,43,BLACK RIVER
3434,50,ALASKA,45,BLYING SOUND
3435,50,ALASKA,47,BRADFIELD CANAL
3436,50,ALASKA,49,BRISTOL BAY
3437,50,ALASKA,51,CANDLE
3438,50,ALASKA,53,CAPE MENDENHALL
3439,50,ALASKA,55,CHANDALAR
3440,50,ALASKA,57,CHANDLER LAKE
3441,50,ALASKA,59,CHARLEY RIVER
3442,50,ALASKA,61,CHIGNIK
3443,50,ALASKA,63,CHRISTIAN
3444,50,ALASKA,65,CIRCLE
3445,50,ALASKA,67,COLEEN
3446,50,ALASKA,69,CORDOVA
3447,50,ALASKA,71,CRAIG
3448,50,ALASKA,72,DALL SEAMOUNT
3449,50,ALASKA,73,DE LONG MOUNTAINS
3450,50,ALASKA,75,DEMARCATION POINT
3451,50,ALASKA,77,DILLINGHAM
3452,50,ALASKA,79,DIXON ENTRANCE
3453,50,ALASKA,81,EAGLE
3454,50,ALASKA,83,FAIRBANKS
3455,50,ALASKA,85,FAIRWEATHER
3456,50,ALASKA,87,FALSE PASS
3457,50,ALASKA,89,FLAXMAN ISLAND
3458,50,ALASKA,91,FORT YUKON
3459,50,ALASKA,93,COLD BAY
3460,50,ALASKA,95,GARELOI ISLAND
3461,50,ALASKA,97,GOODNEWS BAY
3462,50,ALASKA,99,GULKANA
3463,50,ALASKA,101,HAGEMEISTER ISLAND
3464,50,ALASKA,103,HARRISON BAY
3465,50,ALASKA,105,HEALY
3466,50,ALASKA,107,HOLY CROSS
3467,50,ALASKA,109,HOOPER BAY
3468,50,ALASKA,111,HOWARD PASS
3469,50,ALASKA,113,HUGHES
3470,50,ALASKA,115,ICY BAY
3471,50,ALASKA,117,IDITAROD
3472,50,ALASKA,119,IKPIKPUK RIVER
3473,50,ALASKA,121,ILIAMNA
3474,50,ALASKA,123,JUNEAU
3475,50,ALASKA,125,KAGUYAK
3476,50,ALASKA,127,KANTISHNA RIVER
3478,50,ALASKA,131,KATEEL RIVER
3479,50,ALASKA,133,KENAI
3480,50,ALASKA,135,KETCHIKAN
3481,50,ALASKA,137,KILLIK RIVER
3482,50,ALASKA,139,KISKA
3483,50,ALASKA,141,KODIAK
3484,50,ALASKA,143,KOTZEBUE
3485,50,ALASKA,145,KUSKOKWIM BAY
3486,50,ALASKA,147,KWIGUK
3487,50,ALASKA,149,LAKE CLARK
3488,50,ALASKA,151,LIME HILLS
3489,50,ALASKA,153,LIVENGOOD
3490,50,ALASKA,155,LOOKOUT RIDGE
3491,50,ALASKA,157,MARSHALL
3492,50,ALASKA,159,MCCARTHY
3493,50,ALASKA,161,MCGRATH
3494,50,ALASKA,163,MEADE RIVER
3495,50,ALASKA,165,MEDFRA
3496,50,ALASKA,167,MELOZITNA
3497,50,ALASKA,169,MIDDLETON ISLAND
3498,50,ALASKA,171,MISHEGUK MOUNTAIN
3499,50,ALASKA,173,MT HAYES
3500,50,ALASKA,175,MT KATMAI
3501,50,ALASKA,177,MT MCKINLEY
3502,50,ALASKA,179,MT MICHELSON
3503,50,ALASKA,181,MT ST ELIAS
3504,50,ALASKA,183,NABESNA
3505,50,ALASKA,185,NAKNEK
3506,50,ALASKA,187,NOATAK
3507,50,ALASKA,189,NOME
3508,50,ALASKA,191,NORTON BAY
3509,50,ALASKA,193,NULATO
3510,50,ALASKA,195,NUNIVAK ISLAND
3511,50,ALASKA,197,NUSHAGAK BAY
3512,50,ALASKA,199,OPHIR
3513,50,ALASKA,201,PETERSBURG
3514,50,ALASKA,203,PHILLIP SMITH MOUNTAINS
3515,50,ALASKA,205,POINT HOPE
3516,50,ALASKA,207,POINT LAY
3517,50,ALASKA,209,PORT ALEXANDER
3518,50,ALASKA,211,PORT MOLLER
3519,50,ALASKA,213,PRIBILOF ISLANDS
3520,50,ALASKA,215,PRINCE RUPERT
3521,50,ALASKA,217,RAT ISLANDS
3522,50,ALASKA,219,RUBY
3523,50,ALASKA,221,RUSSIAN MISSION
3524,50,ALASKA,223,SAGAVANIRKTOK
3525,50,ALASKA,225,SAMALGA ISLAND
3526,50,ALASKA,227,SEGUAM
3527,50,ALASKA,229,SELAWIK
3528,50,ALASKA,231,SELDOVIA
3530,50,ALASKA,235,SHISHMAREF
3531,50,ALASKA,237,SHUNGNAK
3532,50,ALASKA,239,SIMEONOF ISLAND
3533,50,ALASKA,241,SITKA
3534,50,ALASKA,243,SKAGWAY
3535,50,ALASKA,245,SLEETMUTE
3536,50,ALASKA,247,SOLOMON
3537,50,ALASKA,249,ST MATTHEW
3538,50,ALASKA,251,STEPOVAK BAY
3539,50,ALASKA,253,ST LAWRENCE
3540,50,ALASKA,255,ST MICHAEL
3541,50,ALASKA,257,SUMDUM
3542,50,ALASKA,259,SURVEY PASS
3543,50,ALASKA,261,SUTWIK ISLAND
3544,50,ALASKA,262,DEASE INLET
3545,50,ALASKA,263,TABLE MOUNTAIN
3546,50,ALASKA,265,TAKU RIVER
3547,50,ALASKA,267,TALKEETNA
3548,50,ALASKA,269,TALKEETNA MOUNTAINS
3549,50,ALASKA,271,TANACROSS
3550,50,ALASKA,273,TANANA
3551,50,ALASKA,275,TAYLOR MOUNTAINS
3552,50,ALASKA,277,TELLER
3553,50,ALASKA,279,TESHEKPUK
3554,50,ALASKA,281,TRINITY ISLANDS
3555,50,ALASKA,283,TYONEK
3556,50,ALASKA,285,UGASHIK
3557,50,ALASKA,287,UMIAT
3558,50,ALASKA,289,UMNAK
3559,50,ALASKA,291,UNALAKLEET
3560,50,ALASKA,293,UNALASKA
3561,50,ALASKA,295,UNIMAK
3562,50,ALASKA,297,UTUKOK RIVER
3563,50,ALASKA,299,VALDEZ
3564,50,ALASKA,301,WAINWRIGHT
3565,50,ALASKA,303,WISEMAN
3566,50,ALASKA,305,YAKUTAT
3567,50,ALASKA,366,DAVIDSON BANK
3568,50,ALASKA,367,ST GEORGE EAST
3569,50,ALASKA,397,SAINT GEORGE ISLAND
3570,50,ALASKA,601,ADAK OFFSHORE
3571,50,ALASKA,603,AFOGNAK OFFSHORE
3572,50,ALASKA,607,AMUKTA OFFSHORE
3573,50,ALASKA,609,ANCHORAGE OFFSHORE
3574,50,ALASKA,613,ATKA OFFSHORE
3575,50,ALASKA,617,ATTU OFFSHORE
3576,50,ALASKA,619,BAIRD INLET OFFSHORE
3577,50,ALASKA,623,BARROW OFFSHORE
3578,50,ALASKA,625,BARTER ISLAND OFFSHORE
3579,50,ALASKA,629,BEECHEY POINT OFFSHORE
3580,50,ALASKA,633,BERING GLACIER OFFSHORE
3582,50,ALASKA,645,BLYING SOUND OFFSHORE
3583,50,ALASKA,647,BRADFIELD CANAL OFFSHORE
3584,50,ALASKA,649,BRISTOL BAY OFFSHORE
3585,50,ALASKA,653,CAPE MENDENHALL OFFSHORE
3586,50,ALASKA,661,CHIGNIK OFFSHORE
3587,50,ALASKA,669,CORDOVA OFFSHORE
3588,50,ALASKA,671,CRAIG OFFSHORE
3589,50,ALASKA,673,DE LONG MOUNTAINS OFFSHORE
3590,50,ALASKA,675,DEMARCATION POINT OFFSHORE
3591,50,ALASKA,679,DIXON ENTRANCE OFFSHORE
3592,50,ALASKA,685,FAIRWEATHER OFFSHORE
3593,50,ALASKA,687,FALSE PASS OFFSHORE
3594,50,ALASKA,689,FLAXMAN ISLAND OFFSHORE
3595,50,ALASKA,693,COLD BAY OFFSHORE
3596,50,ALASKA,695,GARELOI ISLAND OFFSHORE
3597,50,ALASKA,697,GOODNEWS BAY OFFSHORE
3598,50,ALASKA,701,HAGEMEISTER ISLAND OFFSHORE
3599,50,ALASKA,703,HARRISON BAY OFFSHORE
3600,50,ALASKA,709,HOOPER BAY OFFSHORE
3601,50,ALASKA,715,ICY BAY OFFSHORE
3602,50,ALASKA,721,ILIAMNA OFFSHORE
3603,50,ALASKA,723,JUNEAU OFFSHORE
3604,50,ALASKA,725,KAGUYAK OFFSHORE
3605,50,ALASKA,729,KARLUK OFFSHORE
3606,50,ALASKA,733,KENAI OFFSHORE
3607,50,ALASKA,735,KETCHIKAN OFFSHORE
3608,50,ALASKA,737,KILLIK RIVER OFFSHORE
3609,50,ALASKA,739,KISKA OFFSHORE
3610,50,ALASKA,741,KODIAK OFFSHORE
3611,50,ALASKA,743,KOTZEBUE OFFSHORE
3612,50,ALASKA,745,KUSKOKWIM BAY OFFSHORE
3613,50,ALASKA,747,KWIGUK OFFSHORE
3614,50,ALASKA,763,MEADE RIVER OFFSHORE
3615,50,ALASKA,769,MIDDLETON ISLAND OFFSHORE
3616,50,ALASKA,775,MT KATMAI OFFSHORE
3617,50,ALASKA,779,MT MICHELSON OFFSHORE
3618,50,ALASKA,781,MT ST ELIAS OFFSHORE
3619,50,ALASKA,785,NAKNEK OFFSHORE
3620,50,ALASKA,787,NOATAK OFFSHORE
3621,50,ALASKA,789,NOME OFFSHORE
3622,50,ALASKA,791,NORTON BAY OFFSHORE
3623,50,ALASKA,795,NUNIVAK ISLAND OFFSHORE
3624,50,ALASKA,797,NUSHAGAK BAY OFFSHORE
3625,50,ALASKA,801,PETERSBURG OFFSHORE
3626,50,ALASKA,805,POINT HOPE OFFSHORE
3627,50,ALASKA,807,POINT LAY OFFSHORE
3628,50,ALASKA,809,PORT ALEXANDER OFFSHORE
3629,50,ALASKA,811,PORT MOLLER OFFSHORE
3630,50,ALASKA,813,PRIBILOF ISLANDS OFFSHORE
3631,50,ALASKA,815,PRINCE RUPERT OFFSHORE
3632,50,ALASKA,817,RAT ISLANDS OFFSHORE
3634,50,ALASKA,827,SEGUAM OFFSHORE
3635,50,ALASKA,829,SELAWIK OFFSHORE
3636,50,ALASKA,831,SELDOVIA OFFSHORE
3637,50,ALASKA,833,SEWARD OFFSHORE
3638,50,ALASKA,835,SHISHMAREF OFFSHORE
3639,50,ALASKA,839,SIMEONOF ISLAND OFFSHORE
3640,50,ALASKA,841,SITKA OFFSHORE
3641,50,ALASKA,843,SKAGWAY OFFSHORE
3642,50,ALASKA,847,SOLOMON OFFSHORE
3643,50,ALASKA,849,ST MATTHEW OFFSHORE
3644,50,ALASKA,851,STEPOVAK BAY OFFSHORE
3645,50,ALASKA,853,ST LAWRENCE OFFSHORE
3646,50,ALASKA,855,ST MICHAEL OFFSHORE
3647,50,ALASKA,857,SUMDUM OFFSHORE
3648,50,ALASKA,859,SURVEY PASS OFFSHORE
3649,50,ALASKA,861,SUTWIK ISLAND OFFSHORE
3650,50,ALASKA,865,TAKU RIVER OFFSHORE
3651,50,ALASKA,877,TELLER OFFSHORE
3652,50,ALASKA,879,TESHEKPUK OFFSHORE
3653,50,ALASKA,881,TRINITY ISLANDS OFFSHORE
3654,50,ALASKA,883,TYONEK OFFSHORE
3655,50,ALASKA,885,UGASHIK OFFSHORE
3656,50,ALASKA,887,UMIAT OFFSHORE
3657,50,ALASKA,889,UMNAK OFFSHORE
3658,50,ALASKA,891,UNALAKLEET OFFSHORE
3659,50,ALASKA,893,UNALASKA OFFSHORE
3660,50,ALASKA,895,UNIMAK OFFSHORE
3661,50,ALASKA,899,VALDEZ OFFSHORE
3662,50,ALASKA,901,WAINWRIGHT OFFSHORE
3663,50,ALASKA,905,YAKUTAT OFFSHORE
3664,51,HAWAII,10,HAWAII
3665,51,HAWAII,15,HONOLULU
3666,51,HAWAII,20,KALAWAO
3667,51,HAWAII,25,KAUAI
3668,51,HAWAII,35,MAUI
3669,55,ALASKA OFFSHORE,1,NM 9-3
3670,55,ALASKA OFFSHORE,2,NM 9-1
3671,55,ALASKA OFFSHORE,3,NN 9-7
3672,55,ALASKA OFFSHORE,4,NN 9-5
3673,55,ALASKA OFFSHORE,5,PRINCE RUPERT
3674,55,ALASKA OFFSHORE,6,KETCHICAN
3675,55,ALASKA OFFSHORE,7,NO 9-7
3676,55,ALASKA OFFSHORE,20,NR 9-5
3677,55,ALASKA OFFSHORE,21,NR 9-3
3678,55,ALASKA OFFSHORE,22,NR 9-1
3679,55,ALASKA OFFSHORE,23,NS 9-7
3680,55,ALASKA OFFSHORE,24,NS 9-5
3681,55,ALASKA OFFSHORE,25,NS 9-3
3682,55,ALASKA OFFSHORE,26,NS 9-1
3683,55,ALASKA OFFSHORE,27,NT 9-7
3684,55,ALASKA OFFSHORE,28,NT 9-5
3686,55,ALASKA OFFSHORE,30,NT 9-1
3687,55,ALASKA OFFSHORE,31,NM 8-4
3688,55,ALASKA OFFSHORE,32,NM 8-2
3689,55,ALASKA OFFSHORE,33,NN 8-8
3690,55,ALASKA OFFSHORE,34,NN 8-6
3691,55,ALASKA OFFSHORE,35,DIXON ENTRANCE
3692,55,ALASKA OFFSHORE,36,CRAIG
3693,55,ALASKA OFFSHORE,37,PORT ALEXANDER
3694,55,ALASKA OFFSHORE,38,SUMDUM
3695,55,ALASKA OFFSHORE,39,JUNEAU
3696,55,ALASKA OFFSHORE,49,NR 8-8
3697,55,ALASKA OFFSHORE,50,NR 8-6
3698,55,ALASKA OFFSHORE,51,NR 8-4
3699,55,ALASKA OFFSHORE,52,NR 8-2
3700,55,ALASKA OFFSHORE,53,NS 8-8
3701,55,ALASKA OFFSHORE,54,NS 8-6
3702,55,ALASKA OFFSHORE,55,NS 8-4
3703,55,ALASKA OFFSHORE,56,NS 8-2
3704,55,ALASKA OFFSHORE,57,NT 8-8
3705,55,ALASKA OFFSHORE,58,NT 8-6
3706,55,ALASKA OFFSHORE,59,NT 8-4
3707,55,ALASKA OFFSHORE,60,NT 8-2
3708,55,ALASKA OFFSHORE,61,NM 8-3
3709,55,ALASKA OFFSHORE,62,NM 8-1
3710,55,ALASKA OFFSHORE,63,NN 8-7
3711,55,ALASKA OFFSHORE,64,NN 8-5
3712,55,ALASKA OFFSHORE,65,NN 8-3
3713,55,ALASKA OFFSHORE,66,BAKER FAN
3714,55,ALASKA OFFSHORE,67,GODDARD
3715,55,ALASKA OFFSHORE,68,SITKA
3716,55,ALASKA OFFSHORE,69,MT FAIRWEATHER
3717,55,ALASKA OFFSHORE,79,NR 8-7
3718,55,ALASKA OFFSHORE,80,NR 8-5
3719,55,ALASKA OFFSHORE,81,NR 8-3
3720,55,ALASKA OFFSHORE,82,NR 8-1
3721,55,ALASKA OFFSHORE,83,NS 8-7
3722,55,ALASKA OFFSHORE,84,NS 8-5
3723,55,ALASKA OFFSHORE,85,NS 8-3
3724,55,ALASKA OFFSHORE,86,NS 8-1
3725,55,ALASKA OFFSHORE,87,NT 8-7
3726,55,ALASKA OFFSHORE,88,NT 8-5
3727,55,ALASKA OFFSHORE,89,NT 8-3
3728,55,ALASKA OFFSHORE,90,NT 8-1
3729,55,ALASKA OFFSHORE,91,NM 7-4
3730,55,ALASKA OFFSHORE,92,NM 7-2
3731,55,ALASKA OFFSHORE,93,NN 7-8
3732,55,ALASKA OFFSHORE,94,NN 7-6
3733,55,ALASKA OFFSHORE,95,NN 7-4
3734,55,ALASKA OFFSHORE,96,NN 7-2
3735,55,ALASKA OFFSHORE,97,NO 7-8
3736,55,ALASKA OFFSHORE,98,NO 7-6
3738,55,ALASKA OFFSHORE,100,YAKUTAT
3739,55,ALASKA OFFSHORE,110,NR 7-6
3740,55,ALASKA OFFSHORE,111,NR 7-4
3741,55,ALASKA OFFSHORE,112,NR 7-2
3742,55,ALASKA OFFSHORE,113,NS 7-8
3743,55,ALASKA OFFSHORE,114,NS 7-6
3744,55,ALASKA OFFSHORE,115,NS 7-4
